,credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.util,not.fully.paid,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
8581,0,0.1355,119.71,10.55841352,10.91,657,5040.0,92.4,0,False,True,False,False,False,False
8582,0,0.145,123.06,11.40756495,9.37,647,2850.0,74.4,0,False,True,False,False,False,False
8583,0,0.1576,324.11,10.57131693,22.58,652,4889.958333,75.8,0,False,True,False,False,False,False
8584,0,0.1513,266.55,11.8493977,18.08,647,2760.0,76.7,1,False,False,False,False,False,False
8585,0,0.1861,227.87,11.00209984,26.08,642,5790.0,83.1,0,False,False,False,True,False,False
8586,0,0.1261,73.72,10.59663473,10.53,667,3570.0,25.0,0,False,False,False,False,False,False
8587,0,0.1482,74.35,10.46310334,13.68,642,3900.0,79.4,1,False,True,False,False,False,False
8588,0,0.1482,79.53,11.22524339,16.05,652,3029.958333,89.4,1,False,False,False,False,False,False
8589,0,0.1482,151.28,11.43154186,26.24,697,3449.958333,87.7,0,False,True,False,False,False,False
8590,0,0.145,75.73,10.8365174,7.27,647,4409.958333,71.3,0,False,True,False,False,False,False
8591,0,0.1482,172.89,10.858999,14.17,642,7439.958333,43.5,0,False,False,False,True,False,False
8592,0,0.1734,143.29,10.30895266,28.56,667,2669.958333,82.1,0,False,True,False,False,False,False
8593,0,0.1418,207.31,10.59663473,26.88,702,3096.0,71.6,1,False,True,False,False,False,False
8594,0,0.1103,196.52,10.59663473,13.44,692,3480.0,73.9,0,False,True,False,False,False,False
8595,0,0.1576,218.12,10.79939189,27.41,677,5189.958333,96.2,0,False,True,False,False,False,False
8596,0,0.1134,190.82,10.71441777,22.45,712,5129.958333,60.3,1,False,False,False,False,False,False
8597,0,0.1766,179.92,11.91839057,27.86,652,5999.958333,99.7,1,False,True,False,False,False,False
8598,0,0.1355,135.84,10.79957558,18.74,667,3540.0,88.5,0,False,True,False,False,False,False
8599,0,0.1513,41.68,10.59663473,24.81,657,3870.0,85.8,1,False,False,False,False,False,False
8600,0,0.1387,204.69,11.22524339,25.84,702,3248.0,69.2,0,False,True,False,False,False,False
8601,0,0.1387,104.05,11.22524339,10.14,647,7260.0,54.6,0,True,False,False,False,False,False
8602,0,0.1103,58.96,11.26076496,18.24,687,10379.95833,55.2,1,True,False,False,False,False,False
8603,0,0.1482,207.47,11.15625052,12.65,642,7890.0,89.5,0,False,True,False,False,False,False
8604,0,0.1418,102.8,10.40426284,22.79,657,1650.0,106.1,0,True,False,False,False,False,False
8605,0,0.1324,104.81,10.71441777,12.0,657,8940.0,108.8,0,False,False,False,False,False,False
8606,0,0.1324,108.2,11.253301,19.96,662,3210.0,71.3,0,True,False,False,False,False,False
8607,0,0.1292,60.58,10.55581274,8.34,657,1620.958333,12.6,0,False,True,False,False,False,False
8608,0,0.1475,103.63,10.49127422,15.87,642,2127.0,86.8,1,False,True,False,False,False,False
8609,0,0.0945,115.24,11.40756495,10.43,717,7260.0,48.9,0,False,True,False,False,False,False
8610,0,0.1229,116.74,11.03488966,26.74,737,5430.0,40.7,1,False,False,False,True,False,False
8611,0,0.1071,202.13,11.1526727,10.63,697,3900.0,59.2,1,False,False,False,True,False,False
8612,0,0.1482,242.05,11.39075783,16.3,647,3180.0,72.7,1,False,True,False,False,False,False
8613,0,0.1166,90.9,10.46310334,10.15,677,899.9583333,77.2,0,False,False,False,False,False,False
8614,0,0.1387,170.58,11.22524339,16.16,652,3029.958333,89.4,1,False,False,False,False,False,False
8615,0,0.1261,83.77,10.95080655,24.17,702,8459.958333,83.6,0,True,False,False,False,False,False
8616,0,0.145,258.16,11.26446411,18.37,657,2190.0,55.8,0,False,True,False,False,False,False
8617,0,0.1387,255.86,11.04764666,24.59,687,3089.958333,83.6,0,False,False,False,True,False,False
8618,0,0.1703,107.01,11.40756495,28.3,667,7709.958333,79.1,0,False,True,False,False,False,False
8619,0,0.1861,185.04,11.22524339,28.66,652,6150.0,72.3,0,False,True,False,False,False,False
8620,0,0.08,125.35,10.30895266,12.2,752,539.9583333,2.9,0,False,False,False,False,True,False
8621,0,0.145,68.85,11.12726298,24.16,662,5370.0,100.0,1,False,False,False,False,False,False
8622,0,0.1134,210.56,10.6454249,5.6,682,1199.958333,61.2,1,False,False,False,False,False,False
8623,0,0.1513,260.47,10.98536052,17.59,647,3480.0,79.0,1,False,True,False,False,False,False
8624,0,0.1482,138.31,10.12647109,3.55,642,509.9583333,88.4,0,False,False,False,False,False,False
8625,0,0.145,175.55,10.71441777,26.4,697,3840.0,41.4,0,False,True,False,False,False,False
8626,0,0.1324,57.48,10.17381999,11.72,652,2520.0,31.2,0,False,True,False,False,False,False
8627,0,0.1355,163.01,10.50232405,4.65,652,2040.0,80.8,0,True,False,False,False,False,False
8628,0,0.1261,46.91,9.740968623,20.4,672,990.0,42.1,0,False,False,False,False,True,False
8629,0,0.1134,230.3,11.41751528,11.93,677,3029.958333,96.8,1,False,False,False,False,False,False
8630,0,0.1418,102.8,10.71441777,6.69,652,4260.0,66.6,1,False,False,False,False,False,False
8631,0,0.1134,210.56,10.91501573,2.71,682,720.0,49.3,0,False,False,False,False,False,False
8632,0,0.0976,188.91,10.59663473,17.43,727,4559.958333,0.1,1,False,False,False,True,False,False
8633,0,0.08,94.01,9.546812609,1.29,737,390.0,1.0,0,False,False,False,False,True,False
8634,0,0.1324,84.53,9.952277717,3.94,662,720.0,64.2,1,False,True,False,False,False,False
8635,0,0.145,165.23,11.39075783,19.75,647,3210.0,75.6,1,True,False,False,False,False,False
8636,0,0.164,265.17,11.28978191,28.35,682,3300.0,85.1,0,False,False,False,False,False,False
8637,0,0.1861,244.28,11.8313792,28.26,642,3809.958333,88.3,0,False,False,False,False,False,False
8638,0,0.1482,62.24,11.00209984,21.86,647,2790.0,89.2,0,False,True,False,False,False,False
8639,0,0.1166,247.9,11.22524339,20.67,707,4230.0,58.6,0,False,True,False,False,False,False
8640,0,0.1355,135.84,10.71441777,17.63,657,1050.0,53.0,0,False,False,True,False,False,False
8641,0,0.0832,62.97,10.6454249,0.29,727,570.0,8.0,0,False,False,False,True,False,False
8642,0,0.1166,247.9,11.05089001,17.5,682,3540.0,19.1,0,False,True,False,False,False,False
8643,0,0.1229,33.36,9.740968623,1.62,662,539.9583333,98.4,0,False,False,False,False,True,False
8644,0,0.1134,33.73,9.392661929,20.4,697,990.0,11.9,1,False,False,False,False,False,False
8645,0,0.1292,252.42,10.818177,18.87,672,4559.958333,54.5,0,False,True,False,False,False,False
8646,0,0.1545,69.78,10.79957558,17.85,642,4590.0,4.3,0,False,True,False,False,False,False
8647,0,0.1229,250.15,11.56171563,21.34,687,4230.0,51.8,1,False,False,True,False,False,False
8648,0,0.1482,259.33,11.17043516,24.73,672,5880.0,75.7,0,False,False,False,False,False,False
8649,0,0.1387,255.86,12.01370075,20.95,672,6389.958333,34.3,0,False,False,False,False,False,False
8650,0,0.0863,126.52,9.903487553,0.9,732,570.0,1.5,0,False,False,False,False,False,False
8651,0,0.1387,75.06,10.59663473,10.35,642,1589.958333,77.9,1,True,False,False,False,False,False
8652,0,0.1292,64.79,10.34174248,21.65,667,1050.0,42.9,1,False,False,False,False,False,False
8653,0,0.1292,252.42,12.07254125,14.78,667,7530.0,95.9,0,False,True,False,False,False,False
8654,0,0.0945,160.05,10.59663473,10.53,722,3240.0,30.7,0,False,True,False,False,False,False
8655,0,0.1103,98.26,10.59663473,3.09,677,1291.958333,104.2,0,False,False,False,False,False,False
8656,0,0.1418,164.48,10.46321762,2.37,647,3630.0,61.7,0,False,False,False,False,False,False
8657,0,0.0832,220.39,10.1266311,2.21,732,2031.958333,9.1,0,False,False,False,False,False,False
8658,0,0.1387,238.81,10.30895266,10.8,657,2324.958333,48.8,0,False,False,False,False,False,False
8659,0,0.1039,243.38,12.08953883,15.69,712,4410.0,62.9,0,False,False,False,False,False,False
8660,0,0.164,265.17,11.22021745,24.01,657,1589.958333,52.5,0,False,True,False,False,False,False
8661,0,0.0832,157.43,10.81977828,0.6,737,609.0,8.3,0,False,False,False,False,False,False
8662,0,0.0945,240.08,11.69524702,19.46,752,10769.95833,80.8,1,False,False,False,False,False,False
8663,0,0.1261,234.55,11.1844214,25.78,742,12218.95833,71.1,0,True,False,False,False,False,False
8664,0,0.0945,143.25,11.06657586,9.17,722,5790.0,58.1,0,False,False,False,True,False,False
8665,0,0.1355,203.76,11.48242502,12.15,657,3241.0,70.2,1,False,True,False,False,False,False
8666,0,0.1387,119.41,11.26446411,8.86,647,2910.0,71.7,1,False,False,False,False,False,False
8667,0,0.1355,135.84,10.858999,10.99,652,6990.0,54.0,1,False,True,False,False,False,False
8668,0,0.145,258.16,10.96819829,16.04,652,3514.0,11.7,1,True,False,False,False,False,False
8669,0,0.1861,58.34,11.72964845,28.29,642,6359.958333,98.1,0,False,False,False,False,False,False
8670,0,0.1134,246.75,11.81303006,21.32,712,12450.0,68.8,1,False,True,False,False,False,False
8671,0,0.1387,218.34,10.6454249,17.37,657,1710.0,85.7,0,True,False,False,False,False,False
8672,0,0.1355,220.74,11.3083583,10.95,657,4620.0,21.1,0,True,False,False,False,False,False
8673,0,0.1324,60.86,10.34817337,10.85,652,1169.958333,54.0,0,False,False,False,False,False,False
8674,0,0.1229,160.1,10.91508846,14.64,667,4229.958333,89.1,1,False,False,False,False,False,False
8675,0,0.0832,56.68,10.73639668,0.65,732,809.9583333,9.1,0,False,False,False,False,False,False
8676,0,0.0976,128.62,10.75248397,7.29,707,990.0,19.3,0,False,False,False,False,True,False
8677,0,0.145,189.32,10.59663473,4.89,642,4680.0,62.0,0,False,True,False,False,False,False
8678,0,0.1039,48.68,8.9226583,4.96,687,600.0,43.4,0,True,False,False,False,False,False
8679,0,0.1703,124.84,11.15625052,25.51,662,5189.958333,90.5,1,False,False,False,False,False,False
8680,0,0.1008,242.29,11.56171563,13.37,712,5279.958333,13.1,0,False,True,False,False,False,False
8681,0,0.1229,40.03,10.23995979,7.64,662,1020.0,99.6,0,False,False,False,False,False,False
8682,0,0.1222,208.25,10.6454249,9.71,682,3599.958333,78.1,0,False,True,False,False,False,False
8683,0,0.06,184.28,10.35964577,7.49,647,2369.958333,63.1,0,False,True,False,False,False,False
8684,0,0.1166,181.79,9.903687533,9.9,677,1471.0,104.3,0,False,True,False,False,False,False
8685,0,0.0976,96.47,9.472396897,5.45,702,660.0,21.6,1,False,True,False,False,False,False
8686,0,0.08,94.01,9.903487553,7.66,732,1080.0,9.5,0,False,False,False,False,False,False
8687,0,0.0976,97.27,9.68009397,1.73,707,755.0,47.4,0,False,False,False,False,True,False
8688,0,0.164,197.99,11.05089001,26.46,662,2309.958333,42.1,0,False,True,False,False,False,False
8689,0,0.1576,122.64,10.96812932,28.7,692,3869.958333,50.9,0,False,True,False,False,False,False
8690,0,0.1513,260.47,11.22524339,17.76,647,5850.0,70.1,0,False,False,False,True,False,False
8691,0,0.1324,114.96,10.30895266,23.44,687,990.0,30.3,0,True,False,False,False,False,False
8692,0,0.1355,254.7,10.91508846,15.1,662,3900.0,41.7,0,False,False,False,True,False,False
8693,0,0.1103,128.56,10.6454249,14.46,692,4109.958333,16.3,0,False,True,False,False,False,False
8694,0,0.0768,182.46,10.26813067,0.42,782,2580.0,15.0,0,False,False,False,False,False,False
8695,0,0.1355,135.84,10.9331784,8.98,652,3630.0,96.5,0,False,False,False,False,False,False
8696,0,0.1197,249.0,11.88448902,18.16,682,6689.958333,49.3,1,False,True,False,False,False,False
8697,0,0.1576,63.95,9.903687533,25.07,667,1319.958333,35.6,0,False,True,False,False,False,False
8698,0,0.1324,169.05,10.83958091,9.22,657,4949.958333,65.7,0,False,False,False,False,False,False
8699,0,0.145,41.31,10.81627215,22.2,652,2999.958333,78.8,0,False,False,False,False,False,False
8700,0,0.1355,81.51,10.17198681,22.94,662,479.9583333,22.3,0,False,False,False,False,False,False
8701,0,0.1261,75.39,11.66838957,11.74,667,3359.958333,70.0,0,False,False,False,False,False,False
8702,0,0.1071,32.61,9.998797732,14.7,687,3119.958333,101.8,1,False,False,False,False,False,False
8703,0,0.1103,245.65,11.09741002,6.38,692,3630.0,85.6,0,True,False,False,False,False,False
8704,0,0.1134,213.85,11.42954386,2.78,682,3869.958333,65.0,0,True,False,False,False,False,False
8705,0,0.1324,67.62,10.37349118,6.94,652,3180.0,12.9,0,False,True,False,False,False,False
8706,0,0.1608,149.59,10.46321762,26.36,667,6960.0,35.9,0,False,False,False,False,False,False
8707,0,0.1261,134.03,10.00784757,23.02,702,1050.0,21.1,0,False,True,False,False,False,False
8708,0,0.1324,121.72,11.231623,9.14,657,3180.0,53.1,0,False,False,False,False,False,False
8709,0,0.1039,113.58,11.15625052,12.86,692,3839.958333,8.7,1,False,False,False,False,True,False
8710,0,0.1197,199.2,10.77895629,15.38,677,4229.958333,40.0,0,False,True,False,False,False,False
8711,0,0.1703,107.01,11.15625052,25.03,657,7950.0,94.8,0,False,False,False,True,False,False
8712,0,0.1261,67.02,11.9511804,17.69,662,4410.0,91.1,0,False,False,True,False,False,False
8713,0,0.1355,61.13,10.95080655,11.22,652,4919.958333,98.5,0,False,False,False,False,False,False
8714,0,0.1418,95.95,10.81977828,8.5,642,3839.958333,45.6,0,False,True,False,False,False,False
8715,0,0.1286,252.2,10.42228135,8.93,667,1719.0,87.7,1,False,True,False,False,False,False
8716,0,0.1482,186.72,10.77895629,19.4,652,4619.958333,85.1,1,False,False,False,False,False,False
8717,0,0.08,141.02,10.16600565,1.43,767,929.9583333,23.5,0,False,False,False,False,False,False
8718,0,0.1513,243.11,10.73630972,18.91,652,2729.958333,76.6,0,False,False,False,False,True,False
8719,0,0.1197,194.22,11.60827201,11.62,677,4290.0,93.3,0,False,True,False,False,False,False
8720,0,0.145,258.16,11.91839057,26.27,697,5070.0,95.4,0,False,True,False,False,False,False
8721,0,0.1418,181.61,10.91501573,10.04,657,5100.0,70.4,0,False,True,False,False,False,False
8722,0,0.1349,42.42,9.798127037,4.67,652,869.9583333,0.0,1,False,False,True,False,False,False
8723,0,0.1103,245.65,10.71441777,11.41,687,4830.0,12.7,0,True,False,False,False,False,False
8724,0,0.1418,102.8,9.998797732,15.44,647,1500.0,66.2,1,False,True,False,False,False,False
8725,0,0.1159,231.14,11.06676335,10.63,687,3149.958333,24.2,1,False,False,False,False,False,False
8726,0,0.1261,251.3,10.66895539,11.72,667,1020.0,0.0,0,False,True,False,False,False,False
8727,0,0.1387,136.46,10.25765937,10.21,647,3660.0,74.2,0,False,False,False,False,False,False
8728,0,0.1545,261.65,10.91508846,24.94,667,5190.0,95.2,1,True,False,False,False,False,False
8729,0,0.1001,242.04,11.73606902,18.85,737,6570.0,23.9,0,False,False,False,False,False,False
8730,0,0.1475,202.08,10.46321762,25.09,687,1977.958333,25.4,0,True,False,False,False,False,False
8731,0,0.1222,193.26,10.15393494,20.88,687,6120.0,78.6,0,False,True,False,False,False,False
8732,0,0.1854,145.7,11.00209984,28.41,657,1740.0,70.2,0,False,False,False,False,False,False
8733,0,0.1222,249.9,11.09741002,12.11,677,5070.0,106.4,0,True,False,False,False,False,False
8734,0,0.1507,260.25,11.69524702,14.84,652,7260.0,82.5,1,False,False,False,False,False,False
8735,0,0.0863,113.87,10.43399815,0.71,717,599.9583333,7.4,0,False,False,False,False,False,False
8736,0,0.138,170.41,10.30895266,17.88,657,509.9583333,34.8,0,False,False,False,False,False,False
8737,0,0.1317,81.07,9.85198371,24.51,687,929.9583333,0.0,1,False,False,False,False,False,False
8738,0,0.1507,138.8,10.46310334,17.47,642,3660.0,77.5,0,False,False,False,False,False,False
8739,0,0.1412,205.42,10.83958091,9.01,657,5219.958333,34.6,1,False,False,False,False,False,False
8740,0,0.1601,263.72,10.71441777,22.83,652,3539.958333,99.1,0,True,False,False,False,False,False
8741,0,0.1507,86.75,10.04324949,24.47,667,2491.0,52.7,0,False,False,False,False,False,False
8742,0,0.1665,266.1,10.81977828,20.93,642,5041.0,56.3,0,False,False,False,True,False,False
8743,0,0.1412,239.66,11.17043516,6.24,657,2490.0,80.7,0,True,False,False,False,False,False
8744,0,0.1064,244.27,10.59663473,2.07,702,11730.0,3.2,1,True,False,False,False,False,False
8745,0,0.097,160.64,10.42797937,7.24,717,1050.0,15.7,0,False,False,False,False,False,False
8746,0,0.1254,150.63,10.91508846,10.89,662,5760.0,29.7,0,True,False,False,False,False,False
8747,0,0.1355,169.8,11.46163217,7.79,657,1964.958333,98.9,0,True,False,False,False,False,False
8748,0,0.1191,364.89,11.05673006,13.9,687,2339.958333,66.0,0,True,False,False,False,False,False
8749,0,0.1538,306.7,10.4487146,7.86,647,5279.958333,73.7,0,False,True,False,False,False,False
8750,0,0.157,245.07,10.30895266,24.12,662,1770.0,69.6,0,False,True,False,False,False,False
8751,0,0.1191,116.1,11.60827201,8.44,672,4259.958333,32.5,0,False,False,False,False,False,False
8752,0,0.157,235.44,10.4487146,8.7,647,5279.958333,91.2,1,False,True,False,False,False,False
8753,0,0.1696,534.5,12.12269104,12.76,647,2190.0,99.2,1,True,False,False,False,False,False
8754,0,0.1191,497.58,11.08214255,19.66,702,1949.958333,49.6,0,False,False,False,True,False,False
8755,0,0.1791,144.43,10.86856845,29.9,662,3119.958333,65.3,0,False,False,False,False,False,False
8756,0,0.1064,35.83,9.547098282,4.2,687,3210.0,9.5,0,False,False,False,False,False,False
8757,0,0.1696,503.32,10.71441777,18.8,652,2523.0,60.9,0,False,False,False,False,False,False
8758,0,0.1538,174.26,10.77895629,15.65,652,4020.0,42.9,0,False,False,False,False,False,False
8759,0,0.0863,170.8,10.68051622,10.18,742,2399.958333,17.7,0,True,False,False,False,False,False
8760,0,0.1886,274.39,11.31447453,27.26,652,3543.958333,95.8,0,False,True,False,False,False,False
8761,0,0.157,262.57,10.87039535,21.38,652,4650.0,72.1,0,False,True,False,False,False,False
8762,0,0.157,157.55,10.65608219,23.89,662,2130.0,42.2,1,False,False,True,False,False,False
8763,0,0.1412,140.37,11.1844214,1.57,652,1649.958333,27.4,0,False,False,False,False,False,False
8764,0,0.1601,281.3,11.40756495,5.93,657,2819.958333,54.6,0,True,False,False,False,False,False
8765,0,0.1191,232.2,12.56024446,4.33,682,2250.0,1.2,1,False,False,False,False,False,False
8766,0,0.1064,50.49,10.30895266,15.6,697,6389.958333,11.4,0,False,False,False,False,False,False
8767,0,0.138,40.9,10.46310334,26.19,707,2100.0,57.2,0,False,False,False,False,False,False
8768,0,0.1412,134.38,11.2553328,12.37,657,3059.958333,40.0,0,True,False,False,False,False,False
8769,0,0.1412,71.9,10.6454249,8.11,652,2850.0,26.6,1,False,False,True,False,False,False
8770,0,0.1317,233.06,11.91839057,8.6,697,7919.958333,3.4,1,True,False,False,False,False,False
8771,0,0.1886,155.49,10.9455436,27.6,667,4259.958333,99.2,0,True,False,False,False,False,False
8772,0,0.138,109.06,10.86856845,17.44,652,3930.0,64.2,0,False,False,False,False,True,False
8773,0,0.1159,166.75,10.7045021,8.0,687,5309.958333,50.2,0,False,True,False,False,False,False
8774,0,0.1096,111.25,10.2327913,12.52,702,1709.958333,21.5,0,False,False,False,False,False,False
8775,0,0.1475,259.08,10.7342204,17.73,652,5001.958333,68.9,0,False,True,False,False,False,False
8776,0,0.138,160.18,10.46310334,11.28,667,3512.958333,27.7,0,False,True,False,False,False,False
8777,0,0.1507,152.68,11.00209984,9.94,642,6690.0,69.5,0,False,False,False,False,False,False
8778,0,0.1317,183.24,10.6454249,11.83,667,2789.958333,0.0,0,False,False,False,False,True,False
8779,0,0.1854,109.28,10.69194491,26.68,647,9840.0,89.5,0,False,False,True,False,False,False
8780,0,0.1411,266.99,10.59663473,19.5,672,3749.958333,16.2,0,False,True,False,False,False,False
8781,0,0.1128,73.14,10.87804719,16.78,702,5160.0,52.8,0,False,True,False,False,False,False
8782,0,0.1412,119.83,10.71441777,10.19,657,3210.0,86.4,0,False,False,False,False,False,False
8783,0,0.1759,269.61,10.89673933,27.47,672,3720.0,62.3,1,True,False,False,False,False,False
8784,0,0.1507,41.64,10.59182318,18.27,652,3342.0,93.1,0,False,True,False,False,False,False
8785,0,0.138,170.41,11.2515607,14.01,657,2880.0,66.4,0,True,False,False,False,False,False
8786,0,0.1601,263.72,11.51292546,19.58,642,5520.0,77.1,1,False,True,False,False,False,False
8787,0,0.1286,235.39,10.20359214,26.62,792,6050.958333,10.1,0,True,False,False,False,False,False
8788,0,0.138,61.35,9.852194258,3.85,682,959.9583333,85.3,0,False,False,True,False,False,False
8789,0,0.1538,209.12,10.08580911,11.5,657,8070.0,90.5,0,False,False,False,False,False,False
8790,0,0.157,227.56,11.86709728,22.32,652,6809.958333,82.1,0,False,False,False,True,False,False
8791,0,0.1886,245.13,10.71441777,25.76,647,3539.958333,82.7,0,True,False,False,False,False,False
8792,0,0.1475,55.27,11.55214618,16.97,652,3929.958333,52.6,0,False,True,False,False,False,False
8793,0,0.1696,223.6,11.28978191,19.89,642,4649.958333,44.2,0,False,True,False,False,False,False
8794,0,0.1254,192.47,11.8473957,10.85,687,4619.958333,73.8,1,False,False,False,True,False,False
8795,0,0.1443,257.91,10.818177,17.67,657,3690.0,70.0,0,True,False,False,False,False,False
8796,0,0.1317,185.77,11.01862914,13.79,677,2701.0,70.7,0,True,False,False,False,False,False
8797,0,0.1191,202.35,11.00209984,21.82,712,3274.0,65.0,1,True,False,False,False,False,False
8798,0,0.1317,253.32,11.56171563,1.03,677,3660.0,44.0,1,False,False,False,False,False,False
8799,0,0.1443,165.92,10.37349118,28.76,727,3240.0,46.6,0,False,True,False,False,False,False
8800,0,0.1728,125.28,11.19547123,21.1,642,6240.0,91.9,1,False,False,False,False,False,False
8801,0,0.157,175.05,10.34174248,25.63,677,7169.958333,16.0,0,False,False,False,False,False,False
8802,0,0.1286,41.2,10.71441777,16.67,677,4500.0,93.0,0,False,True,False,False,False,False
8803,0,0.1538,51.41,10.57544174,21.66,647,3509.958333,81.1,0,False,False,False,False,False,False
8804,0,0.1665,229.73,11.15625052,21.02,642,2250.0,60.2,0,False,True,False,False,False,False
8805,0,0.1728,153.02,11.00209984,23.28,642,9450.0,70.6,0,False,False,False,False,False,False
8806,0,0.1791,86.66,11.10721033,2.45,647,720.0,50.0,0,False,True,False,False,False,False
8807,0,0.1254,193.31,11.49272276,12.33,677,5999.958333,43.0,0,False,True,False,False,False,False
8808,0,0.1665,170.3,10.84801583,24.8,657,4892.0,63.7,0,False,True,False,False,False,False
8809,0,0.1443,137.55,11.28978191,20.37,662,8279.958333,66.9,1,False,False,False,False,False,False
8810,0,0.1665,266.1,12.15477935,17.92,667,6960.0,64.3,0,True,False,False,False,False,False
8811,0,0.1475,103.63,10.57131693,5.23,652,1800.0,12.7,0,False,False,False,False,False,False
8812,0,0.1601,246.14,11.38509209,16.83,647,1739.958333,87.8,0,True,False,False,False,False,False
8813,0,0.1507,52.05,9.035986985,10.0,652,1019.958333,53.5,0,False,False,True,False,False,False
8814,0,0.1475,84.64,11.1844214,5.48,662,1080.0,56.4,0,True,False,False,False,False,False
8815,0,0.1507,227.29,11.40756495,18.2,652,2879.958333,79.8,0,False,True,False,False,False,False
8816,0,0.1254,199.17,10.71441777,8.21,697,2280.0,3.1,0,True,False,False,False,False,False
8817,0,0.1443,68.78,11.51292546,27.18,697,4050.0,88.2,1,False,False,False,False,False,False
8818,0,0.1159,198.12,10.81977828,6.5,682,2640.0,54.4,0,True,False,False,False,False,False
8819,0,0.1601,112.52,11.14836235,27.21,667,3630.0,74.8,0,False,False,False,False,False,False
8820,0,0.1412,59.92,11.56171563,17.7,657,3989.958333,55.7,0,False,True,False,False,False,False
8821,0,0.1759,107.85,10.75907241,29.74,662,4500.0,20.3,0,False,False,True,False,False,False
8822,0,0.1936,81.05,10.27505111,23.34,667,2039.958333,65.4,1,False,False,True,False,False,False
8823,0,0.1241,250.58,11.51292546,15.88,692,4649.958333,60.7,1,False,False,False,False,False,False
8824,0,0.1936,276.29,11.91839057,25.47,667,6991.0,66.3,0,False,True,False,False,False,False
8825,0,0.1367,221.12,11.91839057,14.8,672,6511.958333,89.4,1,True,False,False,False,False,False
8826,0,0.1588,140.4,10.34174248,21.45,652,2613.0,54.7,0,False,True,False,False,False,False
8827,0,0.1304,337.14,11.00209984,15.92,692,9389.958333,31.6,0,False,True,False,False,False,False
8828,0,0.1146,276.84,10.93221371,7.29,707,2670.0,25.8,1,False,False,False,True,False,False
8829,0,0.1146,659.14,11.49272276,15.75,717,7050.0,56.7,0,False,False,False,False,False,True
8830,0,0.1367,85.05,11.08220409,4.19,667,11939.95833,21.5,0,False,True,False,False,False,False
8831,0,0.1462,275.84,10.82337182,16.12,662,2759.958333,48.0,0,False,True,False,False,False,False
8832,0,0.1715,116.12,10.1266311,22.32,672,2519.958333,79.5,0,False,True,False,False,False,False
8833,0,0.1114,262.45,12.61153775,17.54,732,5130.0,91.8,0,True,False,False,False,False,False
8834,0,0.1304,674.27,11.8493977,4.89,697,6149.958333,47.1,0,False,False,False,False,False,True
8835,0,0.1304,202.28,11.15625052,10.77,677,3120.0,8.7,0,False,False,False,True,False,False
8836,0,0.1336,541.89,11.05089001,16.69,702,4709.958333,68.0,1,False,True,False,False,False,False
8837,0,0.1715,857.46,12.30951332,12.7,672,3179.958333,52.8,0,False,True,False,False,False,False
8838,0,0.1114,262.45,10.71441777,6.93,722,7169.958333,65.4,0,False,True,False,False,False,False
8839,0,0.1336,677.36,11.7829526,15.16,682,7830.0,67.9,0,False,False,False,False,False,True
8840,0,0.1209,266.06,11.33857208,9.87,702,3420.0,15.8,0,False,False,False,False,False,False
8841,0,0.1525,869.7,12.20607265,9.49,682,4679.958333,48.4,1,False,True,False,False,False,False
8842,0,0.1367,850.44,11.60823564,23.05,702,3989.958333,80.5,0,False,False,False,False,False,True
8843,0,0.1588,701.96,11.28978191,0.98,697,1140.0,5.8,0,False,False,False,False,False,False
8844,0,0.1683,302.33,11.00209984,14.68,682,11520.0,0.0,0,False,True,False,False,False,False
8845,0,0.1525,869.7,11.7905572,11.74,707,2220.041667,57.1,0,False,False,False,False,False,True
8846,0,0.1778,901.06,11.28978191,12.99,672,5610.041667,83.5,0,False,True,False,False,False,False
8847,0,0.0938,127.91,11.69524702,6.46,727,5101.0,49.4,0,False,False,False,True,False,False
8848,0,0.1304,168.57,10.29200994,20.38,672,2370.041667,56.1,1,False,True,False,False,False,False
8849,0,0.1272,268.48,10.51867319,14.4,707,2280.041667,45.1,0,False,False,False,False,False,False
8850,0,0.1304,539.42,11.21182037,6.11,697,2430.0,71.1,0,False,True,False,False,False,False
8851,0,0.1178,165.55,9.998615898,2.07,702,3720.041667,17.0,0,False,True,False,False,False,False
8852,0,0.1209,665.15,12.57764999,10.06,712,8310.0,0.0,0,False,False,False,True,False,False
8853,0,0.143,257.43,10.75798798,22.85,677,4770.041667,54.3,1,False,False,False,False,False,True
8854,0,0.1304,337.14,10.83958091,12.8,707,4200.041667,12.9,0,False,False,False,False,False,False
8855,0,0.1493,311.68,10.30895266,10.72,662,1950.041667,73.6,0,True,False,False,False,False,False
8856,0,0.1272,268.48,10.77895629,18.5,677,1830.0,82.8,1,True,False,False,False,False,False
8857,0,0.1336,845.0,11.98292909,7.91,712,3060.041667,22.4,0,False,False,False,False,False,True
8858,0,0.1178,264.88,10.73639668,11.74,702,1980.041667,33.1,0,False,True,False,False,False,False
8859,0,0.1336,541.89,11.91839057,24.55,682,7290.0,85.4,1,True,False,False,False,False,False
8860,0,0.1525,869.7,10.71441777,13.73,697,7860.041667,54.8,1,False,True,False,False,False,False
8861,0,0.1557,559.13,10.6454249,6.83,707,10410.04167,30.7,0,False,False,True,False,False,False
8862,0,0.143,154.46,10.38899537,19.5,687,840.0416667,42.4,1,False,True,False,False,False,False
